1	7515397.067	4697826.555
2	7515376.888	4697834.283
3	7515372.39	4697834.803
4	7515362.124	4697817.476
5	7515361.302	4697836.084
6	7515351.59	4697847.86
7	7515349.545	4697844.407
8	7515342.064	4697831.782
443	7515368.067	4697813.94
444	7515384.778	4697818.169
445	7515401.088	4697829.298
640	7515330.639	4697862.691
1375	7515377.848	4697838.199
1376	7515362.778	4697839.94
1380	7515352.638	4697823.121
1381	7515345.968	4697827.821
2472	7515324.959	4697849.135
